Date,daily_ret
2014-11-10,0.10393202924323264
2014-11-11,0.020583497404689455
2014-11-12,-0.14047702560505093
2014-11-13,0.0028565598857375196
2014-11-14,0.09623601220752787
2014-11-17,0.10040831477357104
2014-11-18,-0.04132231404958675
2014-11-19,-0.05752990851513018
2014-11-20,-0.09333582228859427
2014-11-21,0.17026971381511213
2014-11-24,-0.06157635467980305
2014-11-25,-0.09842519685039364
2014-11-26,0.09918902058640033
2014-11-27,-0.021188043889519448
2014-11-28,0.14592191727870119
2014-12-01,0.036093776353516516
2014-12-02,-0.050463942699007
2014-12-03,1.5225441453797357
2014-12-04,-0.19416881881201575
2014-12-05,-0.12043518596609604
2014-12-08,0.5958385271838145
2014-12-09,-0.177852550621883
2014-12-10,-0.33991083826646207
2014-12-11,-0.34355624446412747
2014-12-12,-0.056839264631472486
2014-12-15,0.0066165951359085096
2014-12-16,0.06590868715580034
2014-12-17,0.0
2014-12-18,-0.035666666666666624
2014-12-19,-0.010715520221223684
2014-12-22,-0.087351502445842
2014-12-23,0.18606431852986205
2014-12-24,0.03760490639122005
2014-12-29,-0.08897184632135635
2014-12-30,-0.07648967047976774
2014-12-31,-0.01386577925679422
2015-01-02,0.061304836895388126
2015-01-05,0.015898251192368873
2015-01-06,-0.1151104155798992
2015-01-07,-0.016309687561406938
2015-01-08,0.03495805033959254
2015-01-09,0.021810461300907136
2015-01-12,-0.028900642236494245
2015-01-13,-0.022758218245477524
2015-01-14,0.0003980891719745916
2015-01-15,-0.0728213290887385
2015-01-16,0.1650214592274677
2015-01-19,-0.15325105912691106
2015-01-20,0.04046117032847518
2015-01-21,0.07819360234162653
2015-01-22,-0.052937754508435075
2015-01-23,0.07063882063882065
2015-01-26,0.12449799196787148
2015-01-27,0.017857142857142794
2015-01-28,-0.05714285714285716
2015-01-29,0.04873294346978563
2015-01-30,0.2451841838458939
2015-02-02,-0.15673768489618678
2015-02-03,-0.050691985838429376
2015-02-04,-0.04068486184098996
2015-02-05,-0.12546386287329925
2015-02-06,0.039199838351182015
2015-02-09,0.04160995527902012
2015-02-10,-0.0617883143550495
2015-02-11,0.0682451253481895
2015-02-12,-0.12572173589122737
2015-02-13,0.16787388155091598
2015-02-16,-0.06658153958409341
2015-02-17,0.010162204416650278
2015-02-18,0.014896498355581267
2015-02-23,-0.002287457110179192
2015-02-24,-0.000573175391669789
2015-02-25,-0.03880711145096549
2015-02-26,0.04017501988862371
2015-02-27,0.20535372848948374
2015-03-02,-0.05948604060913698
2015-03-03,0.13543599257884975
2015-03-04,-0.08110516934046352
2015-03-05,0.004526349822179254
2015-03-06,-0.054876086256839485
2015-03-09,0.039162268006129874
2015-03-10,0.0
2015-03-11,-0.04899229886940848
2015-03-12,0.052549965541006216
2015-03-13,-0.0021280078572597505
2015-03-16,-0.034448818897637734
2015-03-17,0.004757050628610093
2015-03-18,-0.08200879269529926
2015-03-19,0.03573402099834233
2015-03-20,-0.004268184243286566
2015-03-23,0.020003572066440434
2015-03-24,-0.010506040973559894
2015-03-25,0.08051672270394628
2015-03-26,-0.006059613494923011
2015-03-27,-0.04448838358872964
2015-03-30,-0.06156233833419544
2015-03-31,0.091877986034546
2015-04-01,0.006058566139347077
2015-04-02,-0.0023419203747072626
2015-04-08,0.018779342723004744
2015-04-09,0.034562211981566726
2015-04-10,0.02179446388800499
2015-04-13,0.22621827806321027
2015-04-14,-0.047739969527679005
2015-04-15,-0.15213333333333334
2015-04-16,-0.1350841327252712
2015-04-17,-0.012909090909090981
2015-04-20,0.015288266715785648
2015-04-21,-0.038642960812772076
2015-04-22,0.0011322891111529287
2015-04-23,-0.017153628652214925
2015-04-24,-0.05600306866129645
2015-04-27,-0.04246241365298664
2015-04-28,-0.006577551453426644
2015-04-29,0.08650149508756932
2015-04-30,-0.023589541969726735
2015-05-04,-0.16267364606402246
2015-05-05,0.05962971868237554
2015-05-06,0.05150896301338781
2015-05-07,-0.02632714717306861
2015-05-08,-0.03435283687943269
2015-05-11,0.1014459490475097
2015-05-12,-0.025005209418628827
2015-05-13,0.023723017738833008
2015-05-14,0.024843423799582487
2015-05-15,-0.027500509268690188
2015-05-18,-0.031839128613322165
2015-05-19,-0.04262224145391602
2015-05-20,0.10169491525423746
2015-05-21,-0.05312820512820515
2015-05-22,0.12954939341421134
2015-05-26,0.680283851169927
