Date,intraday_ret,overnight_ret,daily_ret,intraday_overnight_ret_diff,ret_range,stoch_k,disc_stoch_k_1,disc_stoch_k_3,macd,disc_macd_1,disc_macd_9,rsi,disc_rsi_ter
2015-04-17,0.003813326111455711,0.014429883351242394,0.0182982353136667,-0.010616557239786682,0.01692016262144006,0.9459326732673266,0,1,209.65704936087332,1,1,82.86608836305022,overbought
2015-04-20,-0.02017538347529695,0.004109970540496899,-0.01614833316652675,-0.024285354015793847,0.03885216725339082,0.7643669087464477,0,0,208.84952505103684,0,1,75.22906454060923,overbought
2015-04-21,0.02183406113537114,-0.00032287170051660275,0.021504139834406466,0.02215693283588774,0.025542247540867594,0.9166813514249552,1,0,213.59383477921529,1,1,78.07947231950901,overbought
2015-04-22,0.022158436595601523,0.003875163449631653,0.02611946760882944,0.01828327314596987,0.023454480901289446,0.9983340274885466,0,1,224.50127020979107,1,1,81.00072238353022,overbought
2015-04-23,-0.004951222378937311,0.005204849983437978,0.00022785723478357944,-0.010156072362375288,0.018580913580924067,0.9403329176695768,0,0,230.57471654189703,0,1,81.02509927677559,overbought
2015-04-24,0.004273239611073311,-0.012288831843809963,-0.008068105355745425,0.016562071454883275,0.023647458599545777,0.8642781443369463,1,0,229.65420051671663,0,1,77.24499331395585,overbought
2015-04-27,0.011300266940408605,0.010893880883928933,0.022317251586343012,0.00040638605647967153,0.015984638415868356,0.9952282671509958,1,1,234.6879363885355,1,1,80.00182612535468,overbought
2015-04-28,-0.014436786578319472,0.0007758565102264468,-0.013672130942946614,-0.015212643088545919,0.028186679812546456,0.8448129998244126,0,0,230.71382134351006,0,1,73.95835338207993,overbought
2015-04-29,0.010889495860594189,-0.00399843099543218,0.006847523967388414,0.014887926856026369,0.02154007077391579,0.8934822662367573,1,0,227.5611805379367,1,1,74.96446660285108,overbought
2015-04-30,-0.008044423931952262,0.002949104900582894,-0.005119042881409408,-0.010993528832535156,0.014504653008903867,0.8228423875260709,0,0,220.54824337644368,0,0,72.6880841302565,overbought
2015-05-04,0.006326666162214765,0.0016316167321769556,0.007968605588760891,0.004695049430037809,0.02032047057931877,0.8980236369053527,1,1,215.55977986386006,1,0,74.004627552605,overbought
2015-05-05,-0.039361028506704955,-0.0005326103756678897,-0.039872674790193186,-0.03882841813103707,0.04432362659626463,0.5188400039725894,0,0,193.96642776865883,0,0,58.64897782874528,neutral
2015-05-06,-0.015757971393553637,0.0063935225067653905,-0.009465197831553862,-0.02215149390031903,0.041147831988931446,0.4324163273413445,1,0,171.36723250582418,0,0,55.80671885135113,neutral
2015-05-07,-0.0112214155838984,-0.0071398295313540245,-0.01828112612088295,-0.004081586052544376,0.01732358515635812,0.0070771217910772025,0,0,145.06817943658643,0,0,50.74048231867823,neutral
2015-05-08,0.009489430966327346,0.010169817609936273,0.019755754358413258,-0.0006803866436089264,0.025384276379222845,0.28669089430480965,1,1,129.85498196710705,1,0,55.369542323026735,neutral
2015-05-11,0.023666056319277796,0.0051969989469990594,0.028986047736047738,0.018469057372278736,0.03417865917865922,0.6224808762611496,1,1,126.99626620649451,1,0,61.238716970621724,neutral
2015-05-12,0.011785717330332597,0.00033898088275741665,0.012128693345954566,0.01144673644757518,0.01875694217924191,0.767058883326133,0,1,127.84751435750695,1,0,63.46641908548882,neutral
2015-05-13,-0.005955704056072614,-0.00014955491614393425,-0.00610436826739591,-0.00580614913992868,0.01667221353914329,0.6934102518488389,0,0,124.74570006718841,0,0,61.52656625895888,neutral
2015-05-14,-0.0036414043357723023,-0.00010172853739786105,-0.003742762438432967,-0.003539675798374441,0.013799052229126507,0.6485298228671624,0,0,119.48512533754092,0,0,60.31669454929585,neutral
2015-05-15,-0.015622235250226456,-0.0021336884517037056,-0.017722590718986964,-0.01348854679852275,0.02099651547190037,0.43680906757478005,0,0,107.35612661388495,0,0,54.83831790591026,neutral
2015-05-18,-0.0015102377533249395,-0.007668701691618971,-0.00916735788213019,0.006158463938294032,0.012630293212516748,0.3292332714935583,0,0,93.25316605701664,0,0,52.24193110263129,neutral
2015-05-19,0.03355003888466544,0.0005464313660347005,0.034114803044278386,0.03300360751863074,0.03548743863575752,0.7654767647531773,1,1,93.59195005312267,1,0,59.79976775904628,neutral
2015-05-20,0.0007050301268844537,0.004301216176799949,0.005009278790671257,-0.0035961860499154953,0.02069022366324126,0.7781691026640833,0,1,94.68140247111933,1,0,60.813840750189335,neutral
2015-05-21,0.01515929951412232,0.002895947776198028,0.018099147830036966,0.012263351737924293,0.020103387649003587,0.9946668008351971,1,1,101.32115690150113,1,0,64.33230672952101,neutral
2015-05-22,0.011319629405709259,0.011348941743200863,0.022797036963590145,-2.9312337491604196e-05,0.016812711475775448,0.9987164296998428,0,1,114.17223337087216,1,1,68.26712848356931,neutral
2015-05-25,0.030387281753689117,-0.0004503831286077048,0.029923212706055358,0.030837664882296823,0.030442264114361055,0.9994803209782191,1,1,134.75866384264828,1,1,72.6322218910957,overbought
2015-05-26,0.011305633364456872,0.00809883321894307,0.019496029022453287,0.0032068001455138016,0.026696734974017124,0.9995090884967495,0,1,157.28286248757195,1,1,75.10675440666168,overbought
2015-05-27,-0.006660059008812938,0.003317996814723058,-0.0033641602486670363,-0.009978055823535996,0.0192309171904935,0.9418752000000001,0,0,171.74241569954847,0,1,73.84185222763186,overbought
2015-05-28,-0.06572930557971438,-0.0014146673794685882,-0.0670509878547042,-0.06431463820024579,0.07369587160301314,0.4320721710592901,0,0,153.39953100010462,0,1,54.28471783515547,neutral
2015-05-29,0.00026862112643173653,0.0011419090982433893,0.0014108369655834174,-0.0008732879718116528,0.05353319500787126,0.41670948049200585,1,0,137.82422781962669,0,0,54.539256297670946,neutral
2015-06-01,0.043888655825087,0.004530214859848475,0.04861769572573316,0.03935844096523852,0.05031162011473224,0.7723412614464022,1,1,142.82506746090985,1,1,62.33331873101562,neutral
2015-06-02,0.013866874080533826,0.0029727078235996644,0.01688080406920167,0.010894166256934162,0.022749390289548532,0.9018253800356609,1,1,151.95113763614881,1,1,64.70594597973447,neutral
